word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
régulier,0.293247,-0.54614,0.96039,0.684442,-0.526047,0.074748,0.149215,1.093617,-0.438759,-1.054754,0.602557,0.256434,1.034055,-0.037258,0.226338,0.023029,1.114985,-0.384145,0.208436
complet,0.405538,-0.37605,0.097073,0.184859,0.501978,0.509466,0.389559,0.274625,-0.605418,-0.725062,0.10147,-0.305938,0.094085,0.204484,-0.612621,-0.833502,0.571354,-1.259025,0.264467
racine,0.810037,-0.014431,-1.725419,0.610192,0.78685,0.903664,-0.269035,-0.28865,-0.403726,-0.575644,0.760684,0.296034,-0.70351,-0.881453,0.360751,0.258832,0.267762,-0.03026,0.046999
coefficient,1.893673,0.949703,-1.010548,1.014395,-1.243935,0.486315,-0.667494,0.859179,-1.609628,-1.267773,0.203356,-0.107694,0.155016,1.299535,-0.443707,1.397251,0.492819,-0.625191,0.067333
côté,-0.10252,-0.444937,0.772539,1.170745,0.331685,0.827813,1.090828,0.522635,0.499266,-0.617544,1.115181,0.232986,0.003604,-0.996332,1.089729,-0.13755,-0.377356,-0.341748,0.804478
preuve,0.009597,0.167929,0.654637,1.318609,0.478283,0.139568,-0.242615,-0.292754,-1.307681,0.15749,0.165696,1.099148,-0.490512,-0.526074,-0.990585,-0.227853,1.021639,-0.367325,1.341656
axiome,0.938063,0.971446,-0.029455,-0.231765,-0.664815,0.088344,-0.122031,-1.341087,-1.582007,-0.182386,0.384315,0.064348,-0.224147,1.144781,-1.169359,1.253198,0.488032,0.760299,0.37833
$\mathbb{R}$,0.84736,1.255278,0.018361,0.952625,-0.190119,0.490402,-0.537776,-0.189972,0.618506,-0.46807,-0.190122,-0.800032,0.720215,1.296542,0.590615,-0.22201,0.117436,-1.584842,-1.113763
continue,-0.181774,-0.46286,0.488424,0.795238,0.238361,-0.224572,0.408414,0.549456,-0.274116,-0.450924,0.098093,0.586642,0.047866,-0.164774,-0.296812,-0.319118,-0.212983,-0.886101,0.914676
résoudre,0.167655,0.443752,0.923762,1.634088,0.015245,-0.080187,0.318677,-0.120388,-1.080319,0.120618,0.19336,0.593084,-0.188027,-0.185263,-0.845686,0.1545,0.009862,-0.432555,1.400258
